Time,Source,Destination,Protocol,Length,Info
50.00889015,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
50.36581423,172.17.0.4,172.17.0.2,ICMP,98,0
50.36585867,172.17.0.4,172.17.0.2,ICMP,98,0
50.36588662,172.17.0.2,172.17.0.4,ICMP,98,0
50.36590221,172.17.0.2,172.17.0.4,ICMP,98,0
50.39754602,172.17.0.3,172.17.0.2,ICMP,98,0
50.3976105,172.17.0.2,172.17.0.3,ICMP,98,0
50.47178277,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
51.27759818,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
51.38972865,172.17.0.4,172.17.0.2,ICMP,98,0
51.38977368,172.17.0.4,172.17.0.2,ICMP,98,0
51.38980155,172.17.0.2,172.17.0.4,ICMP,98,0
51.38981759,172.17.0.2,172.17.0.4,ICMP,98,0
51.42173474,172.17.0.3,172.17.0.2,ICMP,98,0
51.42179804,172.17.0.2,172.17.0.3,ICMP,98,0
51.47049525,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
52.00947072,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
52.41370007,172.17.0.4,172.17.0.2,ICMP,98,0
52.41374514,172.17.0.4,172.17.0.2,ICMP,98,0
52.41377368,172.17.0.2,172.17.0.4,ICMP,98,0
52.41379226,172.17.0.2,172.17.0.4,ICMP,98,0
52.44556075,172.17.0.3,172.17.0.2,ICMP,98,0
52.44564896,172.17.0.2,172.17.0.3,ICMP,98,0
52.47198752,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
53.2777554,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
53.441556,172.17.0.4,172.17.0.2,ICMP,98,0
53.44161433,172.17.0.4,172.17.0.2,ICMP,98,0
53.4416421,172.17.0.2,172.17.0.4,ICMP,98,0
53.44165783,172.17.0.2,172.17.0.4,ICMP,98,0
53.46986712,172.17.0.3,172.17.0.2,ICMP,98,0
53.46991449,172.17.0.2,172.17.0.3,ICMP,98,0
53.47063249,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
54.00989578,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
54.46145919,172.17.0.4,172.17.0.2,ICMP,98,0
54.46148468,172.17.0.4,172.17.0.2,ICMP,98,0
54.46149713,172.17.0.2,172.17.0.4,ICMP,98,0
54.46150286,172.17.0.2,172.17.0.4,ICMP,98,0
54.47213479,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
54.49394813,172.17.0.3,172.17.0.2,ICMP,98,0
54.49398425,172.17.0.2,172.17.0.3,ICMP,98,0
55.27793523,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
55.47093519,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
55.48953276,172.17.0.4,172.17.0.2,ICMP,98,0
55.4896062,172.17.0.4,172.17.0.2,ICMP,98,0
55.48963612,172.17.0.2,172.17.0.4,ICMP,98,0
55.4896511,172.17.0.2,172.17.0.4,ICMP,98,0
55.51774089,172.17.0.3,172.17.0.2,ICMP,98,0
55.51780321,172.17.0.2,172.17.0.3,ICMP,98,0
56.01005412,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
56.47261574,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
56.50970367,172.17.0.4,172.17.0.2,ICMP,98,0
56.50976683,172.17.0.4,172.17.0.2,ICMP,98,0
56.50979455,172.17.0.2,172.17.0.4,ICMP,98,0
56.50981018,172.17.0.2,172.17.0.4,ICMP,98,0
56.54174087,172.17.0.3,172.17.0.2,ICMP,98,0
56.54180201,172.17.0.2,172.17.0.3,ICMP,98,0
57.27812698,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
57.47106283,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
57.53349262,172.17.0.4,172.17.0.2,ICMP,98,0
57.53351816,172.17.0.4,172.17.0.2,ICMP,98,0
57.53353806,172.17.0.2,172.17.0.4,ICMP,98,0
57.53354898,172.17.0.2,172.17.0.4,ICMP,98,0
57.56548887,172.17.0.3,172.17.0.2,ICMP,98,0
57.56551838,172.17.0.2,172.17.0.3,ICMP,98,0
58.01016698,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
58.47276631,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
58.55816846,172.17.0.4,172.17.0.2,ICMP,98,0
58.5582284,172.17.0.4,172.17.0.2,ICMP,98,0
58.5582715,172.17.0.2,172.17.0.4,ICMP,98,0
58.55828714,172.17.0.2,172.17.0.4,ICMP,98,0
58.58979788,172.17.0.3,172.17.0.2,ICMP,98,0
58.58986266,172.17.0.2,172.17.0.3,ICMP,98,0
59.27831924,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
59.47118037,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
59.58164128,172.17.0.4,172.17.0.2,ICMP,98,0
59.58168592,172.17.0.4,172.17.0.2,ICMP,98,0
59.58170077,172.17.0.2,172.17.0.4,ICMP,98,0
59.58170789,172.17.0.2,172.17.0.4,ICMP,98,0
59.61354214,172.17.0.3,172.17.0.2,ICMP,98,0
59.61357732,172.17.0.2,172.17.0.3,ICMP,98,0
60.01028381,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
60.47290034,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
60.60552832,172.17.0.4,172.17.0.2,ICMP,98,0
60.60560311,172.17.0.4,172.17.0.2,ICMP,98,0
60.6056482,172.17.0.2,172.17.0.4,ICMP,98,0
60.60566343,172.17.0.2,172.17.0.4,ICMP,98,0
60.63766244,172.17.0.3,172.17.0.2,ICMP,98,0
60.63769843,172.17.0.2,172.17.0.3,ICMP,98,0
61.27858692,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
61.4712971,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
61.62978248,172.17.0.4,172.17.0.2,ICMP,98,0
61.62982386,172.17.0.4,172.17.0.2,ICMP,98,0
61.62984306,172.17.0.2,172.17.0.4,ICMP,98,0
61.62985441,172.17.0.2,172.17.0.4,ICMP,98,0
61.66172631,172.17.0.3,172.17.0.2,ICMP,98,0
61.66178875,172.17.0.2,172.17.0.3,ICMP,98,0
62.01047049,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
62.47308914,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
62.65355062,172.17.0.4,172.17.0.2,ICMP,98,0
62.65359195,172.17.0.4,172.17.0.2,ICMP,98,0
62.65361932,172.17.0.2,172.17.0.4,ICMP,98,0
62.65364087,172.17.0.2,172.17.0.4,ICMP,98,0
62.68554905,172.17.0.3,172.17.0.2,ICMP,98,0
62.68563354,172.17.0.2,172.17.0.3,ICMP,98,0
63.27878322,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
63.47143651,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
63.67755402,172.17.0.4,172.17.0.2,ICMP,98,0
63.67760041,172.17.0.4,172.17.0.2,ICMP,98,0
63.67762802,172.17.0.2,172.17.0.4,ICMP,98,0
63.67764415,172.17.0.2,172.17.0.4,ICMP,98,0
63.70956272,172.17.0.3,172.17.0.2,ICMP,98,0
63.70965673,172.17.0.2,172.17.0.3,ICMP,98,0
63.80551567,02:42:ac:11:00:02,02:42:ac:11:00:03,ARP,42,1
63.80557703,02:42:ac:11:00:03,02:42:ac:11:00:02,ARP,42,1
64.01074884,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
64.47321687,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
64.70186517,172.17.0.4,172.17.0.2,ICMP,98,0
64.7019275,172.17.0.4,172.17.0.2,ICMP,98,0
64.70195547,172.17.0.2,172.17.0.4,ICMP,98,0
64.70197095,172.17.0.2,172.17.0.4,ICMP,98,0
64.73354266,172.17.0.3,172.17.0.2,ICMP,98,0
64.73364225,172.17.0.2,172.17.0.3,ICMP,98,0
65.27898989,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
65.47204987,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
65.72571667,172.17.0.4,172.17.0.2,ICMP,98,0
65.72577738,172.17.0.4,172.17.0.2,ICMP,98,0
65.72580485,172.17.0.2,172.17.0.4,ICMP,98,0
65.72582997,172.17.0.2,172.17.0.4,ICMP,98,0
65.75781206,172.17.0.3,172.17.0.2,ICMP,98,0
65.75788411,172.17.0.2,172.17.0.3,ICMP,98,0
66.01093859,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
66.4733367,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
66.74997788,172.17.0.4,172.17.0.2,ICMP,98,0
66.75004648,172.17.0.4,172.17.0.2,ICMP,98,0
66.75007469,172.17.0.2,172.17.0.4,ICMP,98,0
66.75009004,172.17.0.2,172.17.0.4,ICMP,98,0
66.78149337,172.17.0.3,172.17.0.2,ICMP,98,0
66.78153542,172.17.0.2,172.17.0.3,ICMP,98,0
67.27916273,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
67.47219863,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
67.77375912,172.17.0.4,172.17.0.2,ICMP,98,0
67.77382444,172.17.0.4,172.17.0.2,ICMP,98,0
67.7738619,172.17.0.2,172.17.0.4,ICMP,98,0
67.77387721,172.17.0.2,172.17.0.4,ICMP,98,0
67.80572073,172.17.0.3,172.17.0.2,ICMP,98,0
67.80580087,172.17.0.2,172.17.0.3,ICMP,98,0
68.01113584,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
68.47353801,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
68.79756451,172.17.0.4,172.17.0.2,ICMP,98,0
68.79762323,172.17.0.4,172.17.0.2,ICMP,98,0
68.79765059,172.17.0.2,172.17.0.4,ICMP,98,0
68.79766627,172.17.0.2,172.17.0.4,ICMP,98,0
68.82977365,172.17.0.3,172.17.0.2,ICMP,98,0
68.82982656,172.17.0.2,172.17.0.3,ICMP,98,0
69.27929666,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
69.4727695,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
69.82158922,172.17.0.4,172.17.0.2,ICMP,98,0
69.82163321,172.17.0.4,172.17.0.2,ICMP,98,0
69.82166085,172.17.0.2,172.17.0.4,ICMP,98,0
69.82167637,172.17.0.2,172.17.0.4,ICMP,98,0
69.85354608,172.17.0.3,172.17.0.2,ICMP,98,0
69.8536155,172.17.0.2,172.17.0.3,ICMP,98,0
70.01173184,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
70.47394756,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
70.84548617,172.17.0.4,172.17.0.2,ICMP,98,0
70.8455185,172.17.0.4,172.17.0.2,ICMP,98,0
70.84553932,172.17.0.2,172.17.0.4,ICMP,98,0
70.84554592,172.17.0.2,172.17.0.4,ICMP,98,0
70.87757703,172.17.0.3,172.17.0.2,ICMP,98,0
70.87763625,172.17.0.2,172.17.0.3,ICMP,98,0
71.27948551,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
71.47288905,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
71.86951666,172.17.0.4,172.17.0.2,ICMP,98,0
71.86958402,172.17.0.4,172.17.0.2,ICMP,98,0
71.86962655,172.17.0.2,172.17.0.4,ICMP,98,0
71.86965737,172.17.0.2,172.17.0.4,ICMP,98,0
71.90179531,172.17.0.3,172.17.0.2,ICMP,98,0
71.90185832,172.17.0.2,172.17.0.3,ICMP,98,0
72.0119361,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
72.47408771,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
72.8937218,172.17.0.4,172.17.0.2,ICMP,98,0
72.89379766,172.17.0.4,172.17.0.2,ICMP,98,0
72.893825,172.17.0.2,172.17.0.4,ICMP,98,0
72.89384082,172.17.0.2,172.17.0.4,ICMP,98,0
72.92588476,172.17.0.3,172.17.0.2,ICMP,98,0
72.92599375,172.17.0.2,172.17.0.3,ICMP,98,0
73.27964697,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
73.47303014,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
73.91796844,172.17.0.4,172.17.0.2,ICMP,98,0
73.91802733,172.17.0.4,172.17.0.2,ICMP,98,0
73.91805481,172.17.0.2,172.17.0.4,ICMP,98,0
73.91807018,172.17.0.2,172.17.0.4,ICMP,98,0
73.9536377,172.17.0.3,172.17.0.2,ICMP,98,0
73.95370066,172.17.0.2,172.17.0.3,ICMP,98,0
74.01231101,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
74.47421184,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
74.9422105,172.17.0.4,172.17.0.2,ICMP,98,0
74.94223857,172.17.0.4,172.17.0.2,ICMP,98,0
74.94225864,172.17.0.2,172.17.0.4,ICMP,98,0
74.9422699,172.17.0.2,172.17.0.4,ICMP,98,0
74.97402398,172.17.0.3,172.17.0.2,ICMP,98,0
74.97408072,172.17.0.2,172.17.0.3,ICMP,98,0
75.27975364,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
75.47314276,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
75.9655492,172.17.0.4,172.17.0.2,ICMP,98,0
75.96559896,172.17.0.4,172.17.0.2,ICMP,98,0
75.96561373,172.17.0.2,172.17.0.4,ICMP,98,0
75.96562031,172.17.0.2,172.17.0.4,ICMP,98,0
75.99750711,172.17.0.3,172.17.0.2,ICMP,98,0
75.99754456,172.17.0.2,172.17.0.3,ICMP,98,0
76.01251538,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
76.47433072,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
76.98947906,172.17.0.4,172.17.0.2,ICMP,98,0
76.98951323,172.17.0.4,172.17.0.2,ICMP,98,0
76.98952672,172.17.0.2,172.17.0.4,ICMP,98,0
76.98953207,172.17.0.2,172.17.0.4,ICMP,98,0
77.02148658,172.17.0.3,172.17.0.2,ICMP,98,0
77.02152977,172.17.0.2,172.17.0.3,ICMP,98,0
77.27991751,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
77.47354444,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
78.01271049,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
78.01364123,172.17.0.4,172.17.0.2,ICMP,98,0
78.01367529,172.17.0.4,172.17.0.2,ICMP,98,0
78.01369125,172.17.0.2,172.17.0.4,ICMP,98,0
78.0136978,172.17.0.2,172.17.0.4,ICMP,98,0
78.0455076,172.17.0.3,172.17.0.2,ICMP,98,0
78.04553916,172.17.0.2,172.17.0.3,ICMP,98,0
78.14149054,02:42:ac:11:00:03,02:42:ac:11:00:02,ARP,42,1
78.14158404,02:42:ac:11:00:02,02:42:ac:11:00:03,ARP,42,1
78.47445125,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
79.04170792,172.17.0.4,172.17.0.2,ICMP,98,0
79.04176054,172.17.0.4,172.17.0.2,ICMP,98,0
79.04178913,172.17.0.2,172.17.0.4,ICMP,98,0
79.04180656,172.17.0.2,172.17.0.4,ICMP,98,0
79.06971858,172.17.0.3,172.17.0.2,ICMP,98,0
79.06978126,172.17.0.2,172.17.0.3,ICMP,98,0
79.28012171,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
79.47372202,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
80.0128535,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
80.06601765,172.17.0.4,172.17.0.2,ICMP,98,0
80.06605271,172.17.0.4,172.17.0.2,ICMP,98,0
80.06607893,172.17.0.2,172.17.0.4,ICMP,98,0
80.06609353,172.17.0.2,172.17.0.4,ICMP,98,0
80.09356193,172.17.0.3,172.17.0.2,ICMP,98,0
80.09364075,172.17.0.2,172.17.0.3,ICMP,98,0
80.47459207,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
81.08572416,172.17.0.4,172.17.0.2,ICMP,98,0
81.08577058,172.17.0.4,172.17.0.2,ICMP,98,0
81.08579766,172.17.0.2,172.17.0.4,ICMP,98,0
81.08582551,172.17.0.2,172.17.0.4,ICMP,98,0
81.1174986,172.17.0.3,172.17.0.2,ICMP,98,0
81.11754509,172.17.0.2,172.17.0.3,ICMP,98,0
81.280257,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
81.4740301,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
82.01344086,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
82.10953713,172.17.0.4,172.17.0.2,ICMP,98,0
82.10962588,172.17.0.4,172.17.0.2,ICMP,98,0
82.10965423,172.17.0.2,172.17.0.4,ICMP,98,0
82.10966984,172.17.0.2,172.17.0.4,ICMP,98,0
82.14190503,172.17.0.3,172.17.0.2,ICMP,98,0
82.14196753,172.17.0.2,172.17.0.3,ICMP,98,0
82.4747783,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
82.94919744,fe80::42:c7ff:fef2:7718,ff02::fb,MDNS,238,0
83.1378939,172.17.0.4,172.17.0.2,ICMP,98,0
83.13792885,172.17.0.4,172.17.0.2,ICMP,98,0
83.13794414,172.17.0.2,172.17.0.4,ICMP,98,0
83.13795088,172.17.0.2,172.17.0.4,ICMP,98,0
83.16608767,172.17.0.3,172.17.0.2,ICMP,98,0
83.16615354,172.17.0.2,172.17.0.3,ICMP,98,0
83.28039916,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
83.47414863,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
84.01374139,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
84.15755522,172.17.0.4,172.17.0.2,ICMP,98,0
84.15759844,172.17.0.4,172.17.0.2,ICMP,98,0
84.15762672,172.17.0.2,172.17.0.4,ICMP,98,0
84.15764239,172.17.0.2,172.17.0.4,ICMP,98,0
84.18970179,172.17.0.3,172.17.0.2,ICMP,98,0
84.1897825,172.17.0.2,172.17.0.3,ICMP,98,0
84.47501772,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
85.18148267,172.17.0.4,172.17.0.2,ICMP,98,0
85.18150302,172.17.0.4,172.17.0.2,ICMP,98,0
85.18151782,172.17.0.2,172.17.0.4,ICMP,98,0
85.18152454,172.17.0.2,172.17.0.4,ICMP,98,0
85.21348451,172.17.0.3,172.17.0.2,ICMP,98,0
85.21351856,172.17.0.2,172.17.0.3,ICMP,98,0
85.28069385,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
85.47444667,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
86.01394415,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
86.20572297,172.17.0.4,172.17.0.2,ICMP,98,0
86.20576862,172.17.0.4,172.17.0.2,ICMP,98,0
86.20579648,172.17.0.2,172.17.0.4,ICMP,98,0
86.20581254,172.17.0.2,172.17.0.4,ICMP,98,0
86.23793825,172.17.0.3,172.17.0.2,ICMP,98,0
86.23798113,172.17.0.2,172.17.0.3,ICMP,98,0
86.33346845,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
86.33350815,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,0
86.33354772,02:42:ac:11:00:04,02:42:c7:f2:77:18,ARP,42,0
86.3335576,02:42:ac:11:00:02,02:42:c7:f2:77:18,ARP,42,0
86.47547995,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
87.22950291,172.17.0.4,172.17.0.2,ICMP,98,0
87.2295248,172.17.0.4,172.17.0.2,ICMP,98,0
87.22953981,172.17.0.2,172.17.0.4,ICMP,98,0
87.22954743,172.17.0.2,172.17.0.4,ICMP,98,0
87.26148605,172.17.0.3,172.17.0.2,ICMP,98,0
87.26152113,172.17.0.2,172.17.0.3,ICMP,98,0
87.28087235,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
87.47484688,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
88.01413991,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
88.25370518,172.17.0.4,172.17.0.2,ICMP,98,0
88.25374792,172.17.0.4,172.17.0.2,ICMP,98,0
88.25380362,172.17.0.2,172.17.0.4,ICMP,98,0
88.25382723,172.17.0.2,172.17.0.4,ICMP,98,0
88.28950887,172.17.0.3,172.17.0.2,ICMP,98,0
88.28958957,172.17.0.2,172.17.0.3,ICMP,98,0
88.47566246,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
89.27749659,172.17.0.4,172.17.0.2,ICMP,98,0
89.2775264,172.17.0.4,172.17.0.2,ICMP,98,0
89.27754723,172.17.0.2,172.17.0.4,ICMP,98,0
89.27755839,172.17.0.2,172.17.0.4,ICMP,98,0
89.28099516,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
89.30981491,172.17.0.3,172.17.0.2,ICMP,98,0
89.30986162,172.17.0.2,172.17.0.3,ICMP,98,0
89.474979,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
90.0142646,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
90.30185756,172.17.0.4,172.17.0.2,ICMP,98,0
90.30193134,172.17.0.4,172.17.0.2,ICMP,98,0
90.30195351,172.17.0.2,172.17.0.4,ICMP,98,0
90.30196501,172.17.0.2,172.17.0.4,ICMP,98,0
90.33347985,172.17.0.3,172.17.0.2,ICMP,98,0
90.33351021,172.17.0.2,172.17.0.3,ICMP,98,0
90.47588969,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
91.28140128,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
91.3258872,172.17.0.4,172.17.0.2,ICMP,98,0
91.3259143,172.17.0.4,172.17.0.2,ICMP,98,0
91.32593452,172.17.0.2,172.17.0.4,ICMP,98,0
91.32594562,172.17.0.2,172.17.0.4,ICMP,98,0
91.35750261,172.17.0.3,172.17.0.2,ICMP,98,0
91.35753713,172.17.0.2,172.17.0.3,ICMP,98,0
91.47510414,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
92.01437287,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
92.34948134,172.17.0.4,172.17.0.2,ICMP,98,0
92.34951265,172.17.0.4,172.17.0.2,ICMP,98,0
92.34952654,172.17.0.2,172.17.0.4,ICMP,98,0
92.34953316,172.17.0.2,172.17.0.4,ICMP,98,0
92.3817895,172.17.0.3,172.17.0.2,ICMP,98,0
92.38183773,172.17.0.2,172.17.0.3,ICMP,98,0
92.47604751,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
92.47746438,02:42:ac:11:00:02,02:42:ac:11:00:03,ARP,42,1
92.47751885,02:42:ac:11:00:03,02:42:ac:11:00:02,ARP,42,1
93.28156993,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
93.37403472,172.17.0.4,172.17.0.2,ICMP,98,0
93.37406153,172.17.0.4,172.17.0.2,ICMP,98,0
93.37408126,172.17.0.2,172.17.0.4,ICMP,98,0
93.37409233,172.17.0.2,172.17.0.4,ICMP,98,0
93.40549182,172.17.0.3,172.17.0.2,ICMP,98,0
93.4055227,172.17.0.2,172.17.0.3,ICMP,98,0
93.47522299,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
94.01451027,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
94.39748275,172.17.0.4,172.17.0.2,ICMP,98,0
94.39750244,172.17.0.4,172.17.0.2,ICMP,98,0
94.39751675,172.17.0.2,172.17.0.4,ICMP,98,0
94.39752342,172.17.0.2,172.17.0.4,ICMP,98,0
94.42948323,172.17.0.3,172.17.0.2,ICMP,98,0
94.4295128,172.17.0.2,172.17.0.3,ICMP,98,0
94.47616096,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
95.28167971,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
95.42198253,172.17.0.4,172.17.0.2,ICMP,98,0
95.42201427,172.17.0.4,172.17.0.2,ICMP,98,0
95.4220353,172.17.0.2,172.17.0.4,ICMP,98,0
95.42204647,172.17.0.2,172.17.0.4,ICMP,98,0
95.45401571,172.17.0.3,172.17.0.2,ICMP,98,0
95.45405079,172.17.0.2,172.17.0.3,ICMP,98,0
95.47533385,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
96.01467979,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
96.44548046,172.17.0.4,172.17.0.2,ICMP,98,0
96.44550384,172.17.0.4,172.17.0.2,ICMP,98,0
96.44551775,172.17.0.2,172.17.0.4,ICMP,98,0
96.44552467,172.17.0.2,172.17.0.4,ICMP,98,0
96.47626031,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
96.47799271,172.17.0.3,172.17.0.2,ICMP,98,0
96.47802734,172.17.0.2,172.17.0.3,ICMP,98,0
97.2818484,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
97.46999949,172.17.0.4,172.17.0.2,ICMP,98,0
97.47003584,172.17.0.4,172.17.0.2,ICMP,98,1
97.47006264,172.17.0.2,172.17.0.4,ICMP,98,0
97.47007804,172.17.0.2,172.17.0.4,ICMP,98,0
97.47544075,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
97.50148838,172.17.0.3,172.17.0.2,ICMP,98,0
97.50151895,172.17.0.2,172.17.0.3,ICMP,98,0
98.01482882,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
98.47638671,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
98.49348913,172.17.0.4,172.17.0.2,ICMP,98,0
98.4935084,172.17.0.4,172.17.0.2,ICMP,98,0
98.49352291,172.17.0.2,172.17.0.4,ICMP,98,0
98.49353176,172.17.0.2,172.17.0.4,ICMP,98,0
98.52589255,172.17.0.3,172.17.0.2,ICMP,98,0
98.52594046,172.17.0.2,172.17.0.3,ICMP,98,0
99.28197178,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
99.47557625,02:42:c7:f2:77:18,02:42:ac:11:00:03,ARP,42,1
99.51751047,172.17.0.4,172.17.0.2,ICMP,98,0
99.51753754,172.17.0.4,172.17.0.2,ICMP,98,0
99.51755723,172.17.0.2,172.17.0.4,ICMP,98,0
99.51756842,172.17.0.2,172.17.0.4,ICMP,98,0
99.54960537,172.17.0.3,172.17.0.2,ICMP,98,0
99.54964682,172.17.0.2,172.17.0.3,ICMP,98,0
100.0149723,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
100.4764983,02:42:c7:f2:77:18,02:42:ac:11:00:04,ARP,42,0
100.5415224,172.17.0.4,172.17.0.2,ICMP,98,0
100.5415657,172.17.0.4,172.17.0.2,ICMP,98,0
100.5415926,172.17.0.2,172.17.0.4,ICMP,98,0
100.5416022,172.17.0.2,172.17.0.4,ICMP,98,0
100.5735465,172.17.0.3,172.17.0.2,ICMP,98,0
100.5735657,172.17.0.2,172.17.0.3,ICMP,98,0
101.2820848,02:42:c7:f2:77:18,02:42:ac:11:00:02,ARP,42,1
